Fecha;pm25;so2;ws;wd
210208;11;4,06;2,802841;169,8445625
210209;13;4,49;2,6313785;200,8826
210210;10;2,93;1,756693125;251,603125
210211;;3;1,669093292;181,5177542
210212;9;2,89;2,55134625;251,351625
210213;10;2,87;2,740607833;228,6105667
210214;11;2,85;2,528188333;237,3033333
210215;12;2,84;2,270645875;205,4903625
210216;11;3,22;2,347936625;218,3459292
210217;15;5,44;2,783896125;172,0513292
210218;12;4,53;2,744744917;164,3373583
210219;16;3,61;2,799068208;165,6326292
210220;19;3,02;2,208410875;173,5645833
210221;19;3,76;2,875698333;157,9768
210222;13;3,26;2,543949375;202,7940125
210223;18;2,8;2,377425042;168,5442933
210224;21;3,19;1,971016583;167,5646667
210225;17;3,85;2,171509458;216,8366833
210226;11;3,19;2,173024167;235,3214583
210227;15;4,22;2,230005708;207,4309508
210228;17;2,8;1,5618285;165,3691875
210301;13;5,27;1,483854;127,9721988
210302;10;2,71;1,645815;200,3961417
210303;12;3,65;2,252809625;193,8612625
210304;13;4;1,6026284;244,1862571
210305;8;2,55;1,4033435;136,6498042
210306;8;4,13;2,325284125;205,2994375
210307;11;2,9;2,145283542;149,2742438
210308;14;2,79;1,456536013;138,3103975
210309;12;2,82;1,945303708;241,8865583
210310;11;3,16;1,934241917;138,5756208
210311;13;2,67;2,162785042;179,3355496
210312;16;2,59;1,971787417;211,1486327
210313;11;3,78;2,042496083;240,3406667
210314;12;5,5;1,865356667;264,9110417
210315;10;2,82;1,61035025;193,4739708
210316;56;4,62;2,502217333;185,4993917
210317;10;2,93;2,267626417;234,0393667
210318;10;2,79;2,279776083;214,9886838
210319;;2,88;2,518133167;155,4482813
210320;11;3,93;2,616991583;152,0026208
210321;8;4,03;2,40747975;169,4711167
210322;12;5,96;2,368736708;167,8623088
210323;15;2,81;2,461623875;135,1555292
210324;13;4,97;2,094447167;177,8861663
210325;14;6,29;3,164479458;222,6235417
210326;21;6,98;2,280455804;172,6876167
210327;23;3,58;2,193165292;160,5345171
210328;15;2,67;2,036766792;171,3600625
210329;11;2,82;1,634748833;248,2153083
210330;14;3,37;1,826633667;197,586175
210331;20;4,47;1,792756196;194,0503896
210401;21;4,97;1,763202083;212,5053
210402;18;3,68;2,492681417;182,5128875
210403;21;6,11;1,460099625;173,6485667
210404;12;2,72;1,200910292;126,9043208
210405;14;2,77;2,134423292;162,0363454
210406;11;3,78;2,444272083;159,8896871
210407;8;3,35;2,52549975;145,089825
210408;10;6,02;2,382104917;174,5997583
210409;11;3,89;2,447954042;178,1750958
210410;13;6,81;3,044798667;180,6984708
210411;14;4,9;1,80736475;149,9096458
210412;12;3,62;2,16712575;163,2547583
210413;12;4,26;1,385150458;177,7284833
210414;11;4,63;1,742847875;228,556175
210415;19;9,22;1,592759121;175,7443921
210416;14;3,46;1,230962125;142,63701
210417;14;3,59;1,399788542;201,845855
210418;13;3,86;2,08079675;246,7439333
210419;14;2,67;1,546536375;60,82052917
210420;9;2,46;3,019261667;95,8664
210421;7;3,34;3,441398292;157,6009917
210422;10;3,21;1,882910042;163,6246
210423;10;5,55;1,891293042;192,3786583
210424;20;9,28;2,110849458;170,3945875
210425;21;4,34;1,821352208;146,0846725
210426;23;3,9;1,030821792;152,6043542
210427;19;2,92;1,215713583;193,5963792
210428;28;5,57;1,635876142;205,4935208
210429;25;2,86;1,608634208;132,430425
210430;15;2,73;1,999908792;161,504375
210501;16;5,65;1,77389325;128,7762167
210502;11;3,17;1,965895708;140,8228
210503;9;2,49;1,874641792;138,3909625
210504;6;2,76;1,541275833;128,0465625
210505;11;3,53;2,192665167;142,792575
210506;17;3,38;2,010075583;149,2630542
210507;18;2,69;2,421369667;114,5033292
210508;12;4,78;2,081693167;158,5997208
210509;19;8,1;2,172462958;146,5719833
210510;17;3,2;2,096151625;147,5005208
210511;20;7,33;2,099333292;125,2125125
210512;25;5,8;2,27027575;139,1164
210513;28;3,52;2,119284542;141,4394042
210514;29;3,92;1,698073917;130,469025
210515;42;4,29;1,420977667;135,1855125
210516;40;7,83;1,605319083;131,1636542
210517;28;3,48;1,586635833;103,7888958
210518;17;2,63;2,082678667;65,70580833
210519;10;2,42;2,078153583;104,5117667
210520;10;4,39;2,268677458;173,9220917
210521;10;5,63;2,369572833;167,6041583
210522;13;6,89;2,152578;155,303431
210523;24;5,08;1,739108375;149,2752125
210524;20;4,87;2,038399542;138,2586417
210525;20;4,52;1,76294775;126,3209883
210526;23;4,74;1,628691583;125,0643792
210527;18;9;1,524475625;135,7921767
210528;17;10,89;1,612007083;142,5638375
210529;22;5,99;1,841737625;125,3359542
210530;26;5,3;1,858557375;170,8091375
210531;24;5,64;1,948954125;136,4232417
210601;17;3,54;1,81427425;160,3833653
210602;20;5,4;1,746156667;151,3224613
210603;25;10,54;1,796711458;191,6212758
210604;12;3,41;1,266784958;112,2108438
210605;20;8,94;1,496807875;164,8323742
210606;22;3,95;1,462390083;142,8016429
210607;23;6,15;1,988744125;142,8233
210608;19;6,15;2,075372042;121,67185
210609;15;5,56;1,6126735;179,3683
210610;21;13,45;1,563459521;194,0780875
210611;23;8,37;1,417276167;143,77465
210612;24;4,41;1,38282875;185,3354883
210613;19;3,16;1,54021575;164,191975
210614;16;3,31;1,360570333;95,91413333
210615;11;2,49;2,219909167;74,47368333
210616;13;2,76;1,955566625;132,1076125
210617;13;6,41;1,801935917;174,7254292
210618;19;5,95;1,764040667;163,649865
210619;22;3,66;2,174204767;136,7956625
210620;20;2,83;1,999015583;142,9621125
210621;19;6,2;2,168353708;130,284475
210622;10;3,08;2,379360417;93,83176667
210623;8;2,41;2,4105635;104,78005
210624;13;5,13;1,775730125;150,2650167
210625;19;8,55;1,54472225;160,6419167
210626;15;23,07;2,75253125;181,742375
210627;23;9,43;2,033279125;145,0111496
210628;26;6,62;1,955950208;131,4904208
210629;25;9,11;1,614637542;128,8070471
210630;22;4,58;1,838875833;144,4623833
210701;20;7,62;1,815964417;168,7770958
210702;20;5,89;1,770776708;165,4145125
210703;30;3,38;1,70808825;137,3903083
210704;29;6,12;1,968791158;147,7705417
210705;23;9,35;1,366043792;93,96587083
210706;14;3,02;2,009234583;99,337125
210707;20;5,8;1,741304917;156,8235621
210708;23;3,73;1,931550542;127,9733
210709;18;5,78;2,473401;172,1398875
210710;31;6,77;1,568692083;162,4064779
210711;21;2,9;1,595691667;130,056375
210712;16;2,62;1,283088417;107,2335708
210713;16;3,5;2,130227583;148,6419792
210714;25;4,53;2,462620125;139,5368208
210715;32;5,8;2,006716958;141,6066125
210716;26;7,04;2,265169167;156,8980958
210717;35;4,69;1,853603208;139,9682542
210718;38;6,71;1,788509542;104,3573875
210719;24;4,19;1,916982425;115,4920667
210720;26;3,78;1,744316917;127,0205708
210721;22;2,93;1,375309833;135,1675417
210722;25;4,97;1,707278833;188,5914875
210723;20;3,65;1,636743875;79,90105417
210724;12;2,67;1,950004958;104,4650167
210725;12;2,58;1,64892325;100,6360796
210726;12;4,17;2,07227325;153,5616833
210727;20;8,73;1,950161708;172,4470625
210728;24;4,26;1,965004167;137,5651792
210729;25;5,07;1,912865292;140,0271083
210730;27;6,69;1,511269208;144,8507167
210731;39;9,63;1,679067417;145,0318583
210801;34;6,11;1,610015375;106,9278292
210802;26;5,01;1,198261958;123,8705042
210803;26;13,79;1,341447583;113,1554083
210804;18;4,26;1,716772458;114,3891
210805;15;3,17;1,640383792;156,8193958
210806;18;3,24;2,042849333;165,23425
210807;18;5,43;1,459560958;146,9719125
210808;22;4,3;1,427614625;138,8370167
210809;19;4,23;2,3411915;138,9615583
210810;22;5,04;2,450653667;140,7392333
210811;23;10,81;1,772872792;160,5077667
210812;23;4,08;1,467998;161,8050083
210813;36;4,03;2,345847125;169,4309583
210814;42;4,88;1,8847505;172,9610083
210815;31;2,94;1,352496083;74,64900417
210816;12;2,66;1,523508417;109,1035083
210817;9;2,79;1,538591917;128,7436958
210818;10;3,13;1,436982708;151,2856208
210819;8;2,75;1,392484358;151,794925
210820;14;3,88;1,813636708;190,4262
210821;16;2,97;2,157192792;95,43610417
210822;21;14,41;2,085905333;184,7042208
210823;11;3,63;1,3290595;127,0390404
210824;22;4,05;2,257617667;146,6811292
210825;14;4,77;1,801997208;177,7864917
210826;15;5,47;2,4396385;156,7748208
210827;15;3,69;2,060668958;164,4760258
210828;19;5,91;2,146047875;145,417227
210829;13;3,04;1,564989292;141,4717375
210830;11;2,91;1,291929375;192,4718969
210831;7;3,75;2,260216875;157,7626542
210901;13;5,1;2,229927083;185,3678333
210902;13;3,23;2,050748542;227,6062375
210903;12;2,87;1,870106458;204,7914167
210904;14;3,36;2,533211292;146,3707683
210905;15;3,54;2,468818833;171,8516167
210906;11;5,4;2,933225458;180,437525
210907;12;5,87;2,357074667;169,8849333
210908;14;6,91;2,762752833;160,5742875
210909;17;3,58;2,496513875;156,3295167
210910;13;2,77;1,438135667;146,44285
210911;14;2,65;3,829257542;130,1715542
210912;8;2,67;2,551842917;152,4725083
210913;9;4,4;3,282175833;162,9143542
210914;14;7,97;2,397488083;176,5946375
210915;15;3,54;2,168550792;149,722875
210916;20;3,61;2,190636625;189,4309042
210917;17;5,46;2,565347875;219,3966833
210918;19;4,76;2,437851542;176,9553833
210919;16;4,42;3,140515333;215,7965
210920;12;4,27;2,868401458;154,1762
210921;14;2,87;1,942112958;68,23789583
210922;14;3,8;2,620640875;160,0289013
210923;15;3,98;2,294968542;152,0465825
210924;12;2,76;1,801356708;124,9885529
210925;11;3,68;2,426691463;189,3650875
210926;17;4,25;2,710798417;147,3074792
210927;15;3,3;2,465385292;162,6039125
210928;13;2,95;2,334161125;147,1513792
210929;13;2,95;1,934733542;146,2690542
210930;9;6,19;3,288018208;161,3919833
211001;12;7,16;3,140598333;171,7934417
211002;14;8,38;3,690872917;184,1944863
211003;19;3,32;2,625088625;156,9014967
211004;14;3,47;2,929565833;157,8135483
211005;13;3,58;2,179904233;151,1168792
211006;18;5,43;2,75064925;157,6305792
211007;10;2,63;1,783820958;138,9459083
211008;7;2,64;2,219623667;148,51465
211009;14;2,91;2,326485642;168,1277083
211010;21;2,94;2,700959833;202,1460067
211011;20;2,72;1,775168167;158,9214583
211012;10;2,79;2,021497496;211,5345125
211013;8;2,88;2,565979833;200,425975
211014;12;6,74;4,014215875;197,0105042
211015;15;3,91;3,026901208;159,7087042
211016;19;4,19;2,748243;173,395225
211017;17;3,21;2,436624292;218,3787375
211018;15;2,89;2,017314125;198,3739125
211019;11;2,62;1,944735458;205,1085167
211020;9;2,78;1,054963888;236,4566988
211021;13;3,24;1,220337917;226,4744958
211022;17;3,67;3,102581;164,845175
211023;17;5,33;2,67180825;195,3452583
211024;24;4,26;2,5296405;179,3079333
211025;20;3,15;2,18424825;183,1230875
211026;12;3,34;2,341383083;239,510025
211027;11;3,6;1,726358542;224,3456708
211028;18;10,37;1,527733033;207,8425708
211029;16;2,94;1,828813083;219,3738875
211030;20;4,47;1,742362833;243,2702
211031;15;3,46;1,783437167;257,0603208
211101;14;3,48;2,285046167;227,1785417
211102;14;5,47;2,166405417;230,7620417
211103;11;3,43;2,271784833;233,8171604
211104;22;3,45;4,35707875;217,794
211105;24;3,46;2,418312458;203,2450917
211106;16;3,22;2,587794292;167,6548458
211107;17;4,03;2,445004625;196,503725
211108;20;6,86;2,344631292;175,6284917
211109;;2,86;2,299223208;248,8066667
211110;9;3,04;3,114067083;212,9406292
211111;12;2,81;2,205700833;177,9840042
211112;10;3,87;2,237559333;178,20335
211113;16;7,77;3,780685917;214,5547083
211114;16;3,8;2,894185625;216,8463167
211115;17;4,47;3,507010417;183,9268262
211116;16;3,22;2,50003925;195,0468625
211117;16;2,68;2,279696125;201,386975
211118;19;9,1;2,276584458;229,3033667
211119;10;4,2;2,137029042;247,3510125
211120;12;3,79;2,815560833;236,4466667
211121;15;3,75;2,032869792;234,0491792
211122;11;2,67;1,787139583;224,9393292
211123;5;2,62;1,951354458;228,2192958
211124;7;2,64;1,72459975;225,1885542
211125;15;3,66;2,364374875;172,9100375
211126;11;2,89;2,374325417;244,4910167
211127;13;3,02;3,72115625;222,36025
211128;19;4,72;2,719420667;202,1887708
211129;17;2,78;2,234012292;216,0350042
211130;13;4,51;2,957307125;191,3080792
211201;12;3,19;2,816893917;179,9545583
211202;17;2,86;2,441103917;197,8099692
211203;16;2,88;2,699714917;234,2457125
211204;23;2,88;2,374984167;224,2881125
211205;15;2,53;1,938199833;220,992175
211206;10;2,53;2,393053833;256,0996292
211207;11;2,62;2,307782958;252,8978458
211208;14;2,69;2,620771875;177,4817875
211209;14;2,59;1,680131063;224,4049542
211210;9;2,49;1,506816708;168,7224458
211211;8;2,56;2,097994708;214,2590958
211212;10;2,82;3,915292167;211,384375
211213;12;2,76;2,770368667;161,3166458
211214;13;4,81;2,940318125;170,8762917
211215;16;2,84;2,710743042;210,0040667
211216;13;2,7;2,721398917;213,7348417
211217;13;2,94;2,860410875;191,0583217
211218;14;3,3;2,957904667;200,7328333
211219;17;2,86;2,558139208;203,9693292
211220;14;2,62;2,39689225;273,121125
211221;;2,55;2,605731458;266,772375
211222;;2,64;2,2989985;235,5505125
211223;;2,57;2,356493375;207,0083375
211224;14;2,74;2,693743208;213,98865
211225;17;2,64;1,306651125;242,5513042
211226;19;2,61;1,476194475;257,53475
211227;17;2,52;1,925173208;235,4481375
211228;16;2,47;1,937441708;263,2738375
211229;8;2,72;1,438987333;182,1963792
211230;13;3,49;2,904791667;178,0693658
211231;19;4,9;2,895176125;211,5450579
220101;21;4,99;2,67207425;185,5121208
220102;22;8,87;2,494539542;190,5913792
220103;13;2,71;2,444497458;200,4602333
220104;17;4,28;2,774149042;201,150275
220105;20;2,63;2,778157583;224,0468542
220106;15;3,44;2,732542375;222,7116333
220107;15;4,59;2,372073667;218,3071621
220108;13;4,23;1,868683125;214,2257
220109;11;3,42;1,762322625;223,5735417
220110;13;3,73;2,414486333;167,59855
220111;12;4,07;2,730997125;208,0882792
220112;;2,75;2,476391833;217,2285625
220113;13;1,89;2,985091417;203,2997667
220114;17;3,02;2,460908988;202,4204758
220115;18;2,29;2,529470667;222,671975
220116;8;1,94;2,654200542;225,80875
220117;20;4,5;4,383453125;211,1605417
220118;25;2,19;2,582134458;172,0112667
220119;20;2,14;2,545062042;197,0253925
220120;21;3;2,484823167;203,3986825
220121;16;2,44;2,064459958;173,8055013
220122;15;8,01;2,560405625;178,3223717
220123;19;2,06;2,407044667;206,8066071
220124;21;1,64;2,319647;217,5251333
220125;18;1,56;2,411226792;213,5645958
220126;;1,88;2,531881208;236,8170833
220127;;1,45;1,951976917;213,311225
220128;14;1,49;2,730604958;224,7658417
220129;18;2,99;2,578503542;181,6198167
220130;17;2,84;2,356058958;183,119825
220131;20;1,22;2,113447583;216,4914875
220201;17;1,18;2,243952625;203,1864983
220202;22;1,63;2,563469792;174,3706583
220203;15;1,57;2,452597958;180,8474917
220204;17;1,9;2,480166458;167,319675
220205;20;2,02;2,121524958;172,57494
220206;16;1,01;1,60242425;203,7933042
220207;11;1,31;2,144576333;221,6187292
220208;14;4,15;2,278801917;242,98045
220209;17;2,07;1,779264833;199,8106771
220210;12;0,92;1,609011625;262,4957083
220211;22;1,18;2,431264375;230,6312375
220212;32;0,98;2,079976542;176,6884
220213;23;0,9;2,18244825;181,3318292
220214;23;1,17;2,726633125;177,2829625
220215;18;1,25;2,832581;217,36675
220216;26;1,77;2,463863542;165,4870917
220217;29;2,05;1,992865542;190,9987083
220218;28;2,58;2,445784375;180,9735792
220219;34;1,86;2,354186875;204,6716167
220220;27;1,26;2,463211058;214,5522958
220221;26;1,63;2,122132042;174,456225
220222;19;1,68;2,393878708;164,9366417
220223;;1,06;2,283116;153,2074958
220224;34;3,46;2,460983125;187,545225
220225;25;1,06;2,43283775;165,9908292
220226;;3,13;2,953272875;187,4019458
220227;;5,52;3,533475333;214,376
220228;;4,3;2,406549625;225,5141083
220301;;1,02;2,108678833;158,5606333
220302;;2,49;1,523834833;182,6626333
220303;18;2,37;2,335576667;218,8116833
220304;;1,22;1,838407458;234,6146875
220305;14;1,4;2,095137375;212,4437667
220306;11;3,93;2,465162125;213,5927333
220307;12;4,23;2,341309583;172,4070292
220308;8;2,02;2,449951083;169,0695604
220309;12;5,14;2,255270958;171,4322954
220310;15;1,98;2,12522875;178,4340708
220311;14;1,15;2,014260125;205,5700917
220312;11;1,02;1,642301625;182,2348213
220313;13;1,03;1,678163688;203,252075
220314;17;3,73;1,521769167;262,1500833
220315;13;2;1,754714958;262,6790167
220316;7;0,86;1,774699625;252,3083333
220317;11;1,22;2,473285875;193,1335875
220318;15;1,82;2,246873208;170,7925
220319;26;3,61;2,024979042;164,902175
220320;17;1,36;2,445903458;181,4238625
220321;10;3,25;2,199939958;187,0584313
220322;11;1,02;2,482851083;177,2387292
220323;10;4,58;2,973798625;194,94765
220324;16;2,55;2,0586425;146,0392004
220325;19;2,74;1,848268125;172,2653542
220326;11;0,97;1,583769942;202,2537917
220327;13;1,71;1,901722167;142,4729208
220328;10;0,95;1,84562275;162,2083042
220329;19;4,84;2,376317625;145,9605375
220330;22;10,47;1,939286417;152,4879579
220331;20;3,37;2,17607175;156,1523417
220401;15;1,18;1,549862088;156,6480708
220402;17;2,19;1,472558125;167,732775
220403;17;2,89;1,860929271;188,1483725
220404;13;2,27;2,206592792;140,3695
220405;14;1,83;1,588578292;156,2483125
220406;12;1,48;1,291087708;157,9463958
220407;10;5,85;1,641118708;155,658025
220408;9;4,24;1,486246021;154,2771625
220409;9;4,92;1,58602745;143,6236292
220410;10;3,88;2,067528208;167,9390208
220411;10;2,12;2,140137292;151,118925
220412;15;2,64;1,940040208;172,6300083
220413;14;3,46;1,827469125;173,2725458
220414;12;0,92;1,795778958;169,3913458
220415;12;1,8;0,465104458;141,86365
220416;17;1,73;1,768157625;166,6607875
220417;18;3,42;0,693538042;202,1268916
220418;23;6,62;0,5145465;153,1274083
220419;18;2,25;1,880283375;146,7826833
220420;17;7,5;1,914991917;167,9562708
220421;15;1,15;1,859066417;172,5344208
220422;14;4,58;1,871003333;132,6831042
220423;12;2,46;2,159817958;158,7044258
220424;5;0,91;1,585849042;138,6751458
220425;6;2,77;1,397750875;182,4206
220426;7;0,83;2,758942167;190,2454542
220427;11;1,52;1,997274208;179,6969833
220428;12;1,46;2,147659542;145,7519833
220429;16;1,51;1,937135292;137,6432425
220430;14;2,84;1,890505667;140,6016046
220501;17;2,98;1,734169333;143,3970833
220502;17;2,08;1,954299083;147,3705333
220503;18;2,74;1,688216792;132,6656792
220504;16;2,21;1,799131375;134,7664833
220505;14;2,37;1,415652958;218,7907792
220506;27;8,16;1,484848042;142,398725
220507;25;2,53;1,249147333;157,7772167
220508;14;2,17;1,49011225;144,4176917
220509;16;4,01;1,941459167;175,6036792
220510;15;2,76;1,568004792;134,5806817
220511;17;3,8;0,94325875;174,3249833
220512;26;12,41;1,03919235;166,6416208
220513;21;2,46;1,904066083;132,6495125
220514;22;6,66;1,461282208;124,3742583
220515;18;2,47;1,0021115;133,8463458
220516;19;2,81;1,7625125;141,1739833
220517;23;4,86;1,102276083;169,4325125
220518;26;6,1;1,595809829;134,8436083
220519;9;0,85;1,999242417;127,1569792
220520;11;3,79;1,916867917;143,9224292
220521;21;7,87;1,765625958;158,6926333
220522;18;2,76;1,852428583;145,1315833
220523;18;3,15;1,259328542;150,3683458
220524;;2,83;1,538556667;162,4335667
220525;14;6;1,765112375;128,101584
220526;16;2,17;1,780941708;129,7061583
220527;23;3,09;1,812852708;124,7764625
220528;28;1,88;1,705219875;142,5784333
220529;31;6,18;1,91969775;121,6562708
220530;24;2,45;2,248901333;119,1914667
220531;24;2,5;2,357294833;124,8989042
220601;19;1,47;2,05203575;118,9977208
220602;12;0,75;1,844239917;101,0142875
220603;10;0,95;1,730194625;94,16904167
220604;12;0,69;1,471897667;86,99300417
220605;9;1,24;1,899986833;136,5621625
220606;10;4,56;1,980214375;139,7219217
220607;15;1,86;1,440287292;130,3901708
220608;11;1,58;1,649145542;142,8367792
220609;18;1,43;1,616677458;140,6802167
220610;24;1,18;1,555615083;119,1216792
220611;20;0,86;1,332448083;85,19226958
220612;27;3,31;1,550868042;138,0898042
220613;28;1,55;1,343689833;122,5865958
220614;14;0,81;1,809686542;115,3309708
220615;14;1,19;1,974574583;138,3993208
220616;11;1,29;1,905671583;142,4244958
220617;24;1,51;1,830143292;138,1065292
220618;28;1,62;1,857409917;135,8271208
220619;23;1,06;1,318582958;132,9643417
220620;18;0,87;1,397131583;115,2234625
220621;13;0,73;1,780663167;90,79549167
220622;8;0,74;1,847230292;115,2886375
220623;8;0,69;3,7070375;88,72143333
220624;8;1,36;1,364852458;153,8311417
220625;16;1,14;1,336335375;129,1519
220626;15;1,47;1,708596;169,3809458
220627;8;1,62;1,875384663;110,0639042
220628;7;1,84;2,027874958;147,7260167
220629;10;1,9;1,959134458;130,7057208
220630;10;1,9;1,351505875;172,7451213
